,label,component
165,安鈦克 Antec 電源供應器 美國選購率第一【原價屋售出 2年快換!!】,"Antec NE1000G M ATX3.0(1000W) 雙8/金牌/全模/PCIe 5.0/全日系/10年保, $4790 ◆ ★"
166,安鈦克 Antec 電源供應器 美國選購率第一【原價屋售出 2年快換!!】,"Antec NE1000G M ATX3.0(1000W) 白色 雙8/金牌/全模/PCIe 5.0/全日系/10年保, $4890 ◆ ★"
167,安鈦克 Antec 電源供應器 美國選購率第一【原價屋售出 2年快換!!】,"Antec NE1300G M ATX3.0(1300W) 雙8/金牌/全模/PCIe 5.0/全日系/10年保, $5790 ◆ ★"
168,安鈦克 Antec 電源供應器 美國選購率第一【原價屋售出 2年快換!!】,"Antec HCG850(850W)雙8/金牌/全模/全日系/智慧溫控風扇/10年保, $4090 ◆ ★"
169,安鈦克 Antec 電源供應器 美國選購率第一【原價屋售出 2年快換!!】,"Antec HCG1000(1000W)雙8/金牌/全模/全日系/智慧溫控風扇/10年保 送12+4pin模組線！, $3990 ◆ ★"
170,安鈦克 Antec 電源供應器 美國選購率第一【原價屋售出 2年快換!!】,"Antec Signature 1000W 雙8/白金/全模/全日系/可串接設計/10年保 送12+4pin模組線！, $4690 ◆ ★"
171,安鈦克 Antec 電源供應器 美國選購率第一【原價屋售出 2年快換!!】,"Antec Signature 1300W 雙8/白金/全模/全日系/可串接設計/10年保 送12+4pin模組線！, $8990 ◆ ★"
172,安鈦克 Antec 電源供應器 美國選購率第一【原價屋售出 2年快換!!】,"Antec Signature 1000W 雙8/鈦金/全模/全日系/可串接設計/10年保 送12+4pin模組線！, $9390 ◆ ★"
173,君主 Montech 【原廠兩年換新】,"Montech BETA 550W/銅牌/主日系/5年保, $1590 ◆ ★"
174,君主 Montech 【原廠兩年換新】,"Montech GAMMA II 550W 雙8/金牌/全日系/LLC+DC-DC/5年保, $1990 ◆ ★"
175,君主 Montech 【原廠兩年換新】,"Montech GAMMA II 650W 雙8/金牌/全日系/LLC+DC-DC/5年保, $2190 ◆ ★"
176,君主 Montech 【原廠兩年換新】,"Montech GAMMA II 750W 雙8/金牌/全日系/LLC+DC-DC/5年保, $2390 ◆ ★"
177,君主 Montech 【原廠兩年換新】,"Montech 創世紀 CENTURY 550W 雙8/金牌/全模組/全日系/FDB軸承風扇/10年保, $2190 ◆ ★"
178,君主 Montech 【原廠兩年換新】,"Montech 創世紀 CENTURY 650W 雙8/金牌/全模組/全日系/FDB軸承風扇/10年保, $2590 ◆ ★"
179,君主 Montech 【原廠兩年換新】,"Montech 創世紀 CENTURY 850W 雙8/金牌/全模組/全日系/10年保 原價$2990！, $2490 ◆ ★ 熱賣"
180,君主 Montech 【原廠兩年換新】,"Montech CENTURY G5 750W 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/全日系/10年保, $3290 ◆ ★"
181,君主 Montech 【原廠兩年換新】,"Montech CENTURY G5 850W 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/全日系/10年保, $2990 ◆ ★ 熱賣"
182,君主 Montech 【原廠兩年換新】,"Montech TITAN GOLD 750W 雙8/金牌/全模/ATX3.0(PCIe 5.0)/全日系/智慧停轉/10年, $3690 ◆ ★"
183,君主 Montech 【原廠兩年換新】,"Montech TITAN GOLD 850W 雙8/金牌/全模/ATX3.0(PCIe 5.0)/全日系/智慧停轉/10年, $3990 ◆ ★"
184,君主 Montech 【原廠兩年換新】,"Montech TITAN GOLD 1000W 雙8/金牌/全模/ATX3.0(PCIe 5.0)/全日系/智慧停轉/10年, $4590 ◆ ★"
185,君主 Montech 【原廠兩年換新】,"Montech TITAN GOLD 1200W 雙8/金牌/全模/ATX3.0(PCIe 5.0)/全日系/智慧停轉/10年, $5590 ◆ ★"
186,君主 Montech 【原廠兩年換新】,"Montech TITAN PLA 750W 白色 雙8/白金/全模/ATX3.1(PCIe 5.1)/智慧停轉/10年, $4790 ◆ ★"
187,君主 Montech 【原廠兩年換新】,"Montech TITAN PLA 850W 白色 雙8/白金/全模/ATX3.1(PCIe 5.1)/智慧停轉/10年, $5590 ◆ ★"
188,君主 Montech 【原廠兩年換新】,"Montech TITAN PLA 1000W 白色 雙8/白金/全模/ATX3.1(PCIe 5.1)/智慧停轉/10年, $6290 ◆ ★"
189,君主 Montech 【原廠兩年換新】,"Montech TITAN PLA 1200W 白色 雙8/白金/全模/ATX3.1(PCIe 5.1)/智慧停轉/10年, $7490 ◆ ★"
190,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 金鋼彈 650W/金牌/全模/全日系/DC-DC/10年保【SFX規格】, $2890 ◆ ★"
191,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 聖武士 350W/銅牌/全日系/DC-DC/5年保, $1090 ◆ ★"
192,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 聖武士 550W 銅牌/全日系/DC-DC/5年保, $1590 ◆ ★"
193,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 聖武士 650W 銅牌/全日系/DC-DC/5年保, $1790 ◆ ★"
194,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 HYDRO GT PRO 1000W ATX3.0(PCIe 5.0) 雙8/金牌/半模/全日系/10年保, $3990 ◆ ★"
195,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 HYDRO G PRO 850W ATX3.0(PCIe 5.0) 雙8/金牌/全模/全日系/防潮塗層/10年保, $4090 ◆ ★"
196,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 HYDRO G PRO 1000W ATX3.0(PCIe 5.0) 雙8/金牌/全模/全日系/防潮塗層/10年保, $4890 ◆ ★ 熱賣"
197,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 HYDRO G PRO 1200W ATX3.0(PCIe 5.0) 雙8/金牌/全模/全日系/防潮塗層/10年保, $5790 ◆ ★"
198,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 HYDRO PTM PRO 1000W 參8/白金/全模/主日系/防潮塗層/10年 送12+4pin模組線！, $3990 ◆ ★"
199,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 HYDRO PTM PRO 1350W 雙8/白金/全模/主日系/ATX3.0/雙PCIe5.1/防潮塗層/10年, $7990 ◆ ★"
200,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 HYDRO PTM PRO 1650W 雙8/白金/全模/主日系/ATX3.0/雙PCIe5.1/防潮塗層/10年, $11090 ◆ ★"
201,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 HYDRO PTM X PRO 1000W ATX3.0(PCIe 5.0) 雙8/白金/全模/全日系/短機身/10年, $4790 ◆ ★"
202,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 HYDRO PTM X PRO 1200W ATX3.0(PCIe 5.0) 雙8/白金/全模/全日系/短機身/10年, $5190 ◆ ★"
203,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 HYDRO PTM X PRO 1200W ATX3.0(PCIe 5.0) 白色/雙8/白金/全日系/短機身/10年, $5190 ◆ ★"
204,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 HYDRO Ti PRO 1000W 雙8/鈦金/全模/ATX3.0(PCIe 5.0)/主日系/防潮塗層/10年, $9900 ◆ ★"
205,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 HYDRO PTM+ 1200W 雙8/白金/水冷電源/5年保/Aura Sync【客訂,無快換】, $19990 ◆ ★"
206,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 VITA GD 650W(MIT) 雙8/金牌/直出線/ATX3.1/主日系/5年保, $1990 ◆ ★"
207,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 VITA GD 750W(MIT) 雙8/金牌/直出線/ATX3.1(PCIe 5.1)/主日系/5年保, $2390 ◆ ★"
208,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 VITA GD 850W(MIT) 雙8/金牌/直出線/ATX3.1(PCIe 5.1)/主日系/5年保, $2690 ◆ ★"
209,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 VITA GM 650W(MIT) 雙8/金牌/全模/ATX3.1/主日系/10年保, $2990 ◆ ★ 熱賣"
210,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 VITA GM 750W(MIT) 雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $3390 ◆ ★"
211,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 VITA GM 750W 白色版 雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $3490 ◆ ★"
212,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 VITA GM 850W 白色版 雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $3990 ◆ ★"
213,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 VITA GM 1000W(MIT) 雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $4790 ◆ ★"
214,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 VITA GM 1000W 白色版 雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $4890 ◆ ★"
215,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 CANNON PRO 2000W(12V-2x6) 雙8/金牌/全模(雙PCIe 5.1)/主日系/1年保【無快換】, $14900 ◆ ★"
216,全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】,"全漢 CANNON PRO 2500W 雙8/白金/ATX3.1(4組PCIe 5.1)/3年保(限220V插座)【無快換】, $26900 ◆ ★"
217,威剛 XPG【保內原廠展服快換】,"XPG PROBE 600W 雙8/銅牌/短機身/3年保, $1590 ◆ ★"
218,威剛 XPG【保內原廠展服快換】,"XPG PROBE 700W 雙8/銅牌/短機身/3年保, $1690 ◆ ★"
219,威剛 XPG【保內原廠展服快換】,"XPG CORE PYLON 550W /銅牌/主日系/5年保/DC-DC, $1690 ◆ ★"
220,威剛 XPG【保內原廠展服快換】,"XPG CORE PYLON 650W 雙8/銅牌/主日系/5年保/DC-DC, $1890 ◆ ★"
221,威剛 XPG【保內原廠展服快換】,"XPG CORE PYLON 750W 雙8/銅牌/主日系/5年保/DC-DC, $2090 ◆ ★"
222,威剛 XPG【保內原廠展服快換】,"XPG KYBER 750W 雙8/金牌/直出線/ATX3.0(PCIe 5.0)/5年保, $2590 ◆ ★"
223,威剛 XPG【保內原廠展服快換】,"XPG KYBER 850W 雙8/金牌/直出線/ATX3.0(PCIe 5.0)/5年保, $2990 ◆ ★"
224,威剛 XPG【保內原廠展服快換】,"XPG CORE REACTOR II VE 750W 雙8/金牌/全模/ATX3.1(PCIe 5.1)/7年保 原價$3190, $2790 ◆ ★ 熱賣"
225,威剛 XPG【保內原廠展服快換】,"XPG CORE REACTOR II VE 850W 雙8/金牌/全模/ATX3.1(PCIe 5.1)/7年保 原價$3490, $3190 ◆ ★ 熱賣"
226,威剛 XPG【保內原廠展服快換】,"XPG CORE REACTOR II 750W 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/全日系/10年保, $3290 ◆ ★"
227,威剛 XPG【保內原廠展服快換】,"XPG CORE REACTOR II 850W 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/全日系/10年保, $3690 ◆ ★"
228,威剛 XPG【保內原廠展服快換】,"XPG CORE REACTOR II 850W 白色/雙8/金牌/全模組/ATX3.0(PCIe 5.0)/全日系/10年保, $3990 ◆ ★"
229,威剛 XPG【保內原廠展服快換】,"XPG CORE REACTOR II 1000W 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/全日系/10年保, $4590 ◆ ★"
230,威剛 XPG【保內原廠展服快換】,"XPG CORE REACTOR II 1200W 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/全日系/10年保, $5590 ◆ ★"
231,威剛 XPG【保內原廠展服快換】,"XPG CYBERCORE II 1000W 雙8/白金/全模組/ATX3.0(PCIe 5.0)/10年保, $6490 ◆ ★"
232,威剛 XPG【保內原廠展服快換】,"XPG CYBERCORE II 1300W 雙8/白金/全模組/ATX3.0(PCIe 5.0)/10年保, $7490 ◆ ★"
233,威剛 XPG【保內原廠展服快換】,"XPG FUSION 1600W 雙8/鈦金/全模組/ATX3.0(雙PCIe 5.0)/全日系/12年, $19900 ◆ ★"
234,微星 MSI 【到府收件 兩年展服快換】,"微星 MAG A550BN 550W 銅牌/DC-DC/5年保, $1790 ◆ ★"
235,微星 MSI 【到府收件 兩年展服快換】,"微星 MAG A650BN 650W 銅牌/DC-DC/5年保, $1990 ◆ ★"
236,微星 MSI 【到府收件 兩年展服快換】,"微星 MAG A650BNL WHITE 650W(白) 銅牌/DC-DC/5年保, $2090 ◆ ★"
237,微星 MSI 【到府收件 兩年展服快換】,"微星 MAG A750BN PCIE5 750W 雙8/銅牌/ATX3.0/5年保, $2290 ◆ ★"
238,微星 MSI 【到府收件 兩年展服快換】,"微星 MAG A650GL 650W 雙8/金牌/全模組/DC-DC/7年保, $3090 ◆ ★"
239,微星 MSI 【到府收件 兩年展服快換】,"微星 MAG A750GL PCIE5 750W 雙8/金牌/全模組/ATX3.0/7年保▼下殺到 6/1 21:00, $3290↘$2790 ◆ ★"
240,微星 MSI 【到府收件 兩年展服快換】,"微星 MAG A850GL PCIE5 850W 雙8/金牌/全模組/ATX3.0/7年保▼下殺到 6/1 21:00, $3690↘$3190 ◆ ★"
241,微星 MSI 【到府收件 兩年展服快換】,"微星 MAG A850GL PCIE5 WHITE 850W(白) 雙8/金牌/全模組/ATX3.0/7年保▼下殺到 6/1 21:00, $3790↘$3190 ◆ ★"
242,微星 MSI 【到府收件 兩年展服快換】,"微星 MAG A1250GL PCIE5 1250W 雙8/金牌/全模組/ATX3.1/7年保▼下殺到 6/1 21:00, $6490↘$5490 ◆ ★"
243,微星 MSI 【到府收件 兩年展服快換】,"↪ 4/24~5/24買 MAG A1250GL PCIE5 1000W,官網限量兌換【光與影：33 號遠征隊】序號！"
244,微星 MSI 【到府收件 兩年展服快換】,"微星 MPG A850G PCIE5 850W 雙8/金牌/全模組/ATX3.0/溫控風扇/全日系/10年保▼下殺到 6/1 21:00, $4590↘$3990 ◆ ★"
245,微星 MSI 【到府收件 兩年展服快換】,"微星 MPG A850GS PCIE5 850W 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/10年保, $4090 ◆ ★"
246,微星 MSI 【到府收件 兩年展服快換】,"微星 MPG A1000G PCIE5 1000W 雙8/金牌/全模組/ATX3.0/溫控風扇/全日系/10年保▼下殺到 6/1 21:00, $5290↘$4790 ◆ ★"
247,微星 MSI 【到府收件 兩年展服快換】,"↪ 4/24~5/24買 MPG A1000G PCIE5 1000W,官網限量兌換【光與影：33 號遠征隊】序號！"
248,微星 MSI 【到府收件 兩年展服快換】,"微星 MPG A1000GS PCIE5 1000W 雙8/金牌/全模組/ATX3.1(雙PCIe 5.1)/10年保, $5190 ◆ ★"
249,微星 MSI 【到府收件 兩年展服快換】,"微星 MPG A1250GS PCIE5 1250W 雙8/金牌/全模組/ATX3.1(雙PCIe 5.1)/10年保, $6290 ◆ ★"
250,微星 MSI 【到府收件 兩年展服快換】,"↪ 4/1~6/30 微星 MPG A1250GS PCIE5 1250W 電源,官網登錄兌換 Steam 蒸氣卡20鎂"
251,微星 MSI 【到府收件 兩年展服快換】,"↪ 4/24~5/24買 MPG A1250GS PCIE5 1250W,官網限量兌換【光與影：33 號遠征隊】序號！"
252,微星 MSI 【到府收件 兩年展服快換】,"微星 MEG Ai1300P PCIE5 1300W 雙8/白金/全模組/ATX3.0/軟體監控/全日系/10年保, $10990 ◆ ★"
253,微星 MSI 【到府收件 兩年展服快換】,"↪ 4/24~5/24買 MEG Ai1300P PCIE5 1300W,官網限量兌換【光與影：33 號遠征隊】序號！"
254,微星 MSI 【到府收件 兩年展服快換】,"微星 MEG Ai1600T PCIE5 1600W 雙8/鈦金/全模組/ATX3.1/軟體監控/全日系/10年保, $23990 ◆ ★"
255,微星 MSI 【到府收件 兩年展服快換】,"↪ 4/1~6/30 微星 MEG Ai1600T PCIE5 1600W 電源,官網登錄兌換 Steam 蒸氣卡30鎂"
256,微星 MSI 【到府收件 兩年展服快換】,"↪ 4/24~5/24買 MEG Ai1600T PCIE5 1600W,官網限量兌換【光與影：33 號遠征隊】序號！"
257,曜越 Thermaltake【原價屋售出 3年快換 !!】,"曜越 Smart BX3 650W 雙8/銅牌/ATX3.1/DC-DC/智慧停轉/5年保, $1790 ◆ ★"
258,曜越 Thermaltake【原價屋售出 3年快換 !!】,"曜越 Smart BX3 750W 雙8/銅牌/ATX3.1/DC-DC/智慧停轉/5年保, $1990 ◆ ★"
259,曜越 Thermaltake【原價屋售出 3年快換 !!】,"曜越 Toughpower GF 750W 雙8/金牌/全模組/全日系/10年保, $2690 ◆ ★"
260,曜越 Thermaltake【原價屋售出 3年快換 !!】,"曜越 Toughpower GF 850W 雙8/金牌/全模組/全日系/10年保, $2990 ◆ ★"
261,曜越 Thermaltake【原價屋售出 3年快換 !!】,"曜越 Toughpower GF A3 650W 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/10年保, $2590 ◆ ★"
262,曜越 Thermaltake【原價屋售出 3年快換 !!】,"曜越 Toughpower GF A3 750W 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/10年保, $3090 ◆ ★"
263,曜越 Thermaltake【原價屋售出 3年快換 !!】,"曜越 Toughpower GF A3 850W 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/10年保, $3490 ◆ ★"
264,曜越 Thermaltake【原價屋售出 3年快換 !!】,"曜越 Toughpower GF3 1000W ATX3.0(PCIe 5.0) 雙8/金牌/全模組/10年保, $4690 ◆ ★"
265,曜越 Thermaltake【原價屋售出 3年快換 !!】,"曜越 Toughpower GF3 1200W ATX3.0(PCIe 5.0) 雙8/金牌/全模組/10年保, $5690 ◆ ★"
266,曜越 Thermaltake【原價屋售出 3年快換 !!】,"曜越 Toughpower GF3 1350W ATX3.0(PCIe 5.0) 雙8/金牌/全模組/10年保, $6690 ◆ ★"
267,恩傑 NZXT【原價屋售出 2年快換】,"❤ 【立光代理】 NZXT 全系列電源供應器,憑購買發票可享兩年延長保固"
268,恩傑 NZXT【原價屋售出 2年快換】,"NZXT C750(750W)雙8/銅牌/直出線/DC-DC/5+2年保內換新 原價$2490！, $1690 ◆ ★ 熱賣"
269,恩傑 NZXT【原價屋售出 2年快換】,"NZXT C850(850W) ATX3.1 黑 雙8/金牌/全模組/PCIe 5.1/全日系/10+2年保內換新, $4290 ◆ ★"
270,恩傑 NZXT【原價屋售出 2年快換】,"NZXT C850(850W) ATX3.1 白 雙8/金牌/全模組/PCIe 5.1/全日系/10+2年保內換新, $4490 ◆ ★"
271,恩傑 NZXT【原價屋售出 2年快換】,"NZXT C1000(1000W) ATX3.1 黑 雙8/金牌/全模組/PCIe 5.1/全日系/10+2年保內換新, $5490 ◆ ★"
272,恩傑 NZXT【原價屋售出 2年快換】,"NZXT C1000(1000W) ATX3.1 白 雙8/金牌/全模組/PCIe 5.1/全日系/10+2年保內換新, $5690 ◆ ★"
273,恩傑 NZXT【原價屋售出 2年快換】,"NZXT C1200(1200W) ATX3.1 黑 雙8/金牌/全模組/PCIe 5.1/全日系/10+2年保內換新, $7390 ◆ ★"
274,恩傑 NZXT【原價屋售出 2年快換】,"NZXT C1200(1200W) ATX3.1 白 雙8/金牌/全模組/PCIe 5.1/全日系/10+2年保內換新, $7590 ◆ ★"
275,恩傑 NZXT【原價屋售出 2年快換】,"NZXT C1500(1500W) ATX3.1 雙8/白金/數位電源/全模組/雙PCIe 5.1/全日系/10+2年, $12990 ◆ ★"
276,保銳 ENERMAX,"保銳 Cyberbron II 700W /雙8/銅牌/直出扁線/主日系/5年, $1690 ◆ ★"
277,保銳 ENERMAX,"保銳 Revolution D.F.12 850W 白色/雙8/金牌/全模/超短機身/ATX3.1(PCIe 5.1)/10年, $3990 ◆ ★"
278,DEEPCOOL 九州風神,"九州風神 DEEPCOOL PK450D(450W) 銅牌/DC-DC/5年保, $1190 ◆ ★"
279,DEEPCOOL 九州風神,"九州風神 DEEPCOOL PK550D(550W) 雙8/銅牌/DC-DC/5年, $1390 ◆ ★"
280,DEEPCOOL 九州風神,"九州風神 DEEPCOOL PK650D(650W) 雙8/銅牌/DC-DC/5年, $1590 ◆ ★"
281,DEEPCOOL 九州風神,"九州風神 DEEPCOOL PN650D(650W) 雙8/金牌/直出線/ATX3.1(PCIe 5.1)/10年, $2190 ◆ ★"
282,DEEPCOOL 九州風神,"九州風神 DEEPCOOL PN750D(750W) 雙8/金牌/直出線/ATX3.1(PCIe 5.1)/10年, $2490 ◆ ★"
283,DEEPCOOL 九州風神,"九州風神 DEEPCOOL PN850D(850W) 雙8/金牌/直出線/ATX3.1(PCIe 5.1)/10年, $2790 ◆ ★"
284,DEEPCOOL 九州風神,"九州風神DEEPCOOL PN650M(650W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年, $2490 ◆ ★"
285,DEEPCOOL 九州風神,"九州風神DEEPCOOL PN750M(750W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年, $2790 ◆ ★"
286,DEEPCOOL 九州風神,"九州DEEPCOOL PN850M(850W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年, $3090 ◆ ★"
287,DEEPCOOL 九州風神,"九州DEEPCOOL PN850M WH(850W) 白色/雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年, $3190 ◆ ★"
288,火鳥 BitFenix,"BitFenix WHISPER 550W 金牌/全模組/全日系/10年保/DC-DC, $1990 ◆ ★"
289,火鳥 BitFenix,"BitFenix WHISPER 850W 雙8/金牌/全模組/全日系/10年保/DC-DC, $2590 ◆ ★"
290,技嘉 GIGABYTE,"技嘉 GP-P550B(550W)/銅牌/3年保, $1690 ◆ ★"
291,技嘉 GIGABYTE,"技嘉 GP-P650G(650W) 雙8/金牌/主日系/5年保, $2690 ◆ ★"
292,技嘉 GIGABYTE,"技嘉 GP-UD750GM(750W) 雙8/金牌/全模組/主日系/5年保, $3190 ◆ ★"
293,技嘉 GIGABYTE,"技嘉 GP-UD750GM PG5(750W) 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/主日系/5年保, $3490 ◆ ★"
294,技嘉 GIGABYTE,"技嘉 GP-UD850GM PG5(850W) 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/主日系/5年保, $4590 ◆ ★"
295,技嘉 GIGABYTE,"技嘉 GP-UD850GM PG5W(850W) 白色 雙8/金牌/全模/ATX3.0(PCIe 5.0)/主日系/5年保, $4790 ◆ ★"
296,技嘉 GIGABYTE,"技嘉 GP-UD1000GM PG5 2.0(1000W) 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/主日系/10年, $6490 ◆ ★"
297,技嘉 GIGABYTE,"技嘉 GP-UD1300GM PG5(1300W) 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/主日系/10年, $6990 ◆ ★"
298,技嘉 GIGABYTE,"技嘉 AORUS ELITE 1000W 雙8/白金/全模組/ATX3.0(PCIe 5.0)/全日系/10年, $6990 ◆ ★"
299,技嘉 GIGABYTE,"技嘉 AORUS ELITE 1000W ICE(白色) 雙8/白金/全模組/ATX3.0(PCIe 5.0)/全日系/10年, $6490 ◆ ★"
300,聯力工業 LIAN LI,"聯力 EDGE 850W 黑 雙8/白金/全模組/USB hub/ATX3.1(PCIe 5.1)/10年(分艙機殼專用), $4590 ◆ ★"
301,聯力工業 LIAN LI,"聯力 EDGE 850W 白 雙8/白金/全模組/USB hub/ATX3.1(PCIe 5.1)/10年(分艙機殼專用), $4890 ◆ ★"
302,聯力工業 LIAN LI,"聯力 EDGE 1000W 黑 雙8/白金/全模組/USB hub/ATX3.1(PCIe 5.1)/10年(分艙機殼專用), $5890 ◆ ★"
303,聯力工業 LIAN LI,"聯力 EDGE 1300W 黑 雙8/白金/全模組/USB hub/ATX3.1(PCIe 5.1)/10年(分艙機殼專用), $7390 ◆ ★"
304,大飛 darkFlash,"darkFlash PMT750(750W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年保, $2990 ◆ ★"
305,大飛 darkFlash,"darkFlash PMT750(750W) 白色版 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年保, $3090 ◆ ★"
306,大飛 darkFlash,"darkFlash PMT850(850W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年保, $3290 ◆ ★"
307,大飛 darkFlash,"darkFlash PMT850(850W) 白色版 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年保, $3390 ◆ ★"
308,利民 Thermalright(索摩樂),"利民 Thermalright SG-650(650W) 雙8/金牌/全模組ATX3.1/智慧停轉/5年保, $2090 ◆ ★"
309,利民 Thermalright(索摩樂),"利民 Thermalright SG-750(750W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/5年保, $2490 ◆ ★"
310,利民 Thermalright(索摩樂),"利民 Thermalright SG-850(850W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/5年保, $2790 ◆ ★"
